sample_id,dataset,source_url,license,license_url,class_name,model,model_code,rotation_code,x_code,y_code,capture_serial,condition_group_id,source_split,yolo_split,physical_item_group,source_relative_path,sha256,width,height,bbox_left,bbox_top,bbox_width,bbox_height,angle_deg,top_bottom_ratio
micro_pcb_v2_AADA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,A,1,AADA,train,train,NOT_VERIFIED,train_coded/train_coded/AADA1.jpg,df151a81c89e4a3b09b8aac135f91e829b882435e64c92b89e68c71bc426059c,2129,2565,246,183,1635,2218,17.35772449,1.17175511
micro_pcb_v2_AADA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,A,2,AADA,train,train,NOT_VERIFIED,train_coded/train_coded/AADA2.jpg,7304925b9a53e3f60d16ad9c204c91b610e9214efe175162e3b24be697e0dd50,2124,2579,246,182,1630,2234,16.90920846,1.172616871
micro_pcb_v2_AADA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,A,3,AADA,train,train,NOT_VERIFIED,train_coded/train_coded/AADA3.jpg,fa3d4d06e6e0d65171dc73fd248da72564fc3792de84db7c515ae785bd9ebf0f,2121,2582,245,182,1627,2236,16.75149655,1.174665512
micro_pcb_v2_AADA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,A,4,AADA,train,train,NOT_VERIFIED,train_coded/train_coded/AADA4.jpg,90b25e128b37e44006119d09bf84d17daeef7a847c261afb0196a733670cfb94,2102,2571,247,170,1607,2237,15.9171023,1.170080698
micro_pcb_v2_AADB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,B,1,AADB,train,train,NOT_VERIFIED,train_coded/train_coded/AADB1.jpg,6d31c7e7c36ee336e23172e3c0b60b4f36c44b6eae886fbbee4bfd30eb8e6d54,2459,3054,248,163,1965,2727,19.68187392,1.10177068
micro_pcb_v2_AADB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,B,2,AADB,train,train,NOT_VERIFIED,train_coded/train_coded/AADB2.jpg,b02e479be88521128b6589510a9a59fe36a4cf778bf2ffdc5aa3fd5c93d6ee32,2461,3054,250,164,1965,2726,19.59741914,1.101084457
micro_pcb_v2_AADB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,B,3,AADB,train,train,NOT_VERIFIED,train_coded/train_coded/AADB3.jpg,520cdc28897daf5478cbb7b54566c646b1e9c10e0f3a09be962fa4261aeb8f4b,2452,3055,250,165,1955,2726,19.25145428,1.100642593
micro_pcb_v2_AADB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,B,4,AADB,train,train,NOT_VERIFIED,train_coded/train_coded/AADB4.jpg,b2505646d4fbbd34ba1c643d8983e4d9ec45cf6e3b520432221e83e75956f88c,2439,3033,251,165,1941,2724,18.88633793,1.098444717
micro_pcb_v2_AADC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,C,1,AADC,train,train,NOT_VERIFIED,train_coded/train_coded/AADC1.jpg,f8ade3269b008b7387294bf0c3007dd0046ae7f29ea1c5070dcd4d9b213cde64,2029,2656,258,164,1524,2327,13.93308702,0.98995985
micro_pcb_v2_AADC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,C,2,AADC,train,train,NOT_VERIFIED,train_coded/train_coded/AADC2.jpg,8d4c301091d0cc638f84bb685119a41859f3069b5c14e600285f9c7d8c78d84c,2021,2655,258,165,1516,2326,13.66858348,0.990420122
micro_pcb_v2_AADC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,C,3,AADC,train,train,NOT_VERIFIED,train_coded/train_coded/AADC3.jpg,1760f2a8715f9a218fe418fad744add6d47f2985bfcc78fe086625b5fc993250,2017,2654,260,165,1511,2325,13.4898382,0.989244101
micro_pcb_v2_AADC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,C,4,AADC,train,train,NOT_VERIFIED,train_coded/train_coded/AADC4.jpg,e82aebb180546a59393d312d434e98eec871886a947c6d929300cd27e9deafcc,2026,2655,257,164,1523,2326,14.15968354,1.000901431
micro_pcb_v2_AADD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,D,1,AADD,train,train,NOT_VERIFIED,train_coded/train_coded/AADD1.jpg,612dc3ffd15144cb7a5fb17719d0b48e15929cc894a3fc58f62c58cc1ed8df90,2216,2658,260,164,1710,2330,19.51743451,0.937543456
micro_pcb_v2_AADD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,D,2,AADD,train,train,NOT_VERIFIED,train_coded/train_coded/AADD2.jpg,8a39b1ee834769ac39f59e57d2aee8f830452e259aef67469855b2e5535146cd,2190,2646,256,163,1689,2320,18.84216005,0.934472231
micro_pcb_v2_AADD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,D,3,AADD,train,train,NOT_VERIFIED,train_coded/train_coded/AADD3.jpg,2bd7d5c42bef2b66554c53c0eef09fb68780f958e5f083821922cdbb88ce212a,2193,2646,256,163,1691,2319,18.8535287,0.929563656
micro_pcb_v2_AADD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,D,4,AADD,train,train,NOT_VERIFIED,train_coded/train_coded/AADD4.jpg,0eff6d1baf1778536db31a457cc5e0d32b6cc886d10a72f45a53227d3b4591fd,2210,2648,255,164,1709,2320,19.60651334,0.934906394
micro_pcb_v2_AADE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,E,1,AADE,train,train,NOT_VERIFIED,train_coded/train_coded/AADE1.jpg,29df976e2fde64980be39f13efc3f0c7663f05a449e07fde8aebef32c988a07a,2129,2283,247,164,1636,1954,23.56626743,0.88152984
micro_pcb_v2_AADE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,E,2,AADE,train,train,NOT_VERIFIED,train_coded/train_coded/AADE2.jpg,1e72178863a3fd8773f57007ef292497f9bb8b63ab7a2f2830b56a3d86f6c6c4,2109,2290,248,164,1616,1960,22.50187257,0.881969828
micro_pcb_v2_AADE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,E,3,AADE,train,train,NOT_VERIFIED,train_coded/train_coded/AADE3.jpg,ddac04ad4b211235390c0a1c404b766f1cb914c4ecc6d69493c3192177a83830,2116,2283,247,164,1623,1955,22.90707095,0.880552325
micro_pcb_v2_AADE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,D,E,4,AADE,train,train,NOT_VERIFIED,train_coded/train_coded/AADE4.jpg,da8eee439c94c7267c226d88578d814503b8091a601c6dfcf1f219ad3d1e5cec,2124,2285,247,164,1631,1957,23.26655991,0.884133524
micro_pcb_v2_AAEA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,A,1,AAEA,train,train,NOT_VERIFIED,train_coded/train_coded/AAEA1.jpg,8c25952cceae3cc5ad1fb613c7de18842000ee14715bd7b8183041b701a6248f,1930,2391,246,171,1438,2056,22.5288208,1.101730292
micro_pcb_v2_AAEA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,A,2,AAEA,train,train,NOT_VERIFIED,train_coded/train_coded/AAEA2.jpg,f8a8a338366bd7bd073d020474dad8b8c7cafd14226f87234d3fb99a0748e8a3,1920,2389,245,171,1428,2054,21.72884997,1.086499659
micro_pcb_v2_AAEA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,A,3,AAEA,train,train,NOT_VERIFIED,train_coded/train_coded/AAEA3.jpg,70709832cf4ccf52e99495aacbaaed1768df9080de5c03e95d663155a78f1cb9,1924,2383,246,165,1431,2054,21.66595747,1.081510736
micro_pcb_v2_AAEA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,A,4,AAEA,train,train,NOT_VERIFIED,train_coded/train_coded/AAEA4.jpg,31e42e64f28e6f3ee082ce28603cae02e505bedf79688e474326803acaebe087,1933,2389,246,166,1440,2060,21.81090999,1.080477578
micro_pcb_v2_AAEB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,B,1,AAEB,train,train,NOT_VERIFIED,train_coded/train_coded/AAEB1.jpg,f72657310c94569872c5b0a7dcd7415240b6e307b765882f7c0adc329c65a92c,2139,2799,247,171,1645,2464,17.15352092,1.084693508
micro_pcb_v2_AAEB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,B,2,AAEB,train,train,NOT_VERIFIED,train_coded/train_coded/AAEB2.jpg,ea0afd984728ef06127200ab9141653fb86120c35fb23caa98ea16549ef3749a,2117,2791,251,172,1619,2456,16.53068089,1.094907432
micro_pcb_v2_AAEB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,B,3,AAEB,train,train,NOT_VERIFIED,train_coded/train_coded/AAEB3.jpg,56240d84a7e9bb33642d761338421621989796ec79fc3fd1c24e9128b49f6ec8,2129,2791,251,172,1632,2456,16.66407591,1.079504038
micro_pcb_v2_AAEB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,B,4,AAEB,train,train,NOT_VERIFIED,train_coded/train_coded/AAEB4.jpg,53c9b2fd31d7bc0104b44368b34e25ebcab145faa5b929196091465e033c9fb8,2134,2787,252,173,1635,2451,17.51612228,1.107044652
micro_pcb_v2_AAEC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,C,1,AAEC,train,train,NOT_VERIFIED,train_coded/train_coded/AAEC1.jpg,2902fd2b0b1a0cf3a7903f422ea27b3c7de763d4eb4ff6d566e87a88782967f6,1876,2499,256,164,1373,2170,15.33822031,1.015898056
micro_pcb_v2_AAEC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,C,2,AAEC,train,train,NOT_VERIFIED,train_coded/train_coded/AAEC2.jpg,b275c33e50eaa5093f779e66fd1da5b2419a06dd6219182be0a1487214369d15,1849,2495,254,165,1348,2165,14.54566275,1.018686864
micro_pcb_v2_AAEC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,C,3,AAEC,train,train,NOT_VERIFIED,train_coded/train_coded/AAEC3.jpg,95476c59d6230e480f41037ad959b4779760355c36be4c74373e2b6f22d56309,1852,2496,256,164,1348,2168,14.40490867,1.009874634
micro_pcb_v2_AAEC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,C,4,AAEC,train,train,NOT_VERIFIED,train_coded/train_coded/AAEC4.jpg,ddf22688b6847466b95b3994ef10c6f62ffed2cc8f1f7976ee2c8de535e1dd2c,1842,2492,251,164,1344,2164,14.22866709,1.017200681
micro_pcb_v2_AAED1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,D,1,AAED,train,train,NOT_VERIFIED,train_coded/train_coded/AAED1.jpg,bfa1148b6942ec179b28896474d8e9e002e1b8010d5b2a976830583bfd3ca20e,2085,2453,254,164,1585,2124,20.7552994,0.941605445
micro_pcb_v2_AAED2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,D,2,AAED,train,train,NOT_VERIFIED,train_coded/train_coded/AAED2.jpg,d938556e5eef7b5fc6917635b7098b49d60aed4cb90c19e62b9afaf6161ce2d2,2092,2452,255,163,1591,2125,20.86301499,0.938341773
micro_pcb_v2_AAED3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,D,3,AAED,train,train,NOT_VERIFIED,train_coded/train_coded/AAED3.jpg,d4bab260e6e6f4a540e98cd43b861dd39445b6f54a428b4d9b70342efbd6d3b7,2085,2453,254,164,1585,2124,20.69163097,0.943599915
micro_pcb_v2_AAED4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,D,4,AAED,train,train,NOT_VERIFIED,train_coded/train_coded/AAED4.jpg,0f441b4a045c8b6cd7ebe55d95969811bbcb6cec8cfcf18addeff23a53a8397a,2086,2448,256,163,1584,2120,20.55808218,0.937612865
micro_pcb_v2_AAEE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,E,1,AAEE,train,train,NOT_VERIFIED,train_coded/train_coded/AAEE1.jpg,90a653475608106095f072eb90f294c6d37d73cae2bb27ba341331f358617b32,1978,2106,251,164,1482,1776,22.40327629,0.90348405
micro_pcb_v2_AAEE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,E,2,AAEE,train,train,NOT_VERIFIED,train_coded/train_coded/AAEE2.jpg,a6c655e929a85d631a12fca31866c8ba75151d6e67eccbb743fb0d7a142b6924,1972,2099,255,163,1471,1771,22.18003395,0.908235229
micro_pcb_v2_AAEE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,E,3,AAEE,train,train,NOT_VERIFIED,train_coded/train_coded/AAEE3.jpg,a5341005324e05915f927af8583dfd10283f066be32a429c783006c0db533c7a,1969,2098,253,164,1470,1769,22.20920315,0.909213239
micro_pcb_v2_AAEE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,A,E,E,4,AAEE,train,train,NOT_VERIFIED,train_coded/train_coded/AAEE4.jpg,30a3c87d0899cc51578ec2fb21a5e9194f7d9e9eacc6d9020d59d398f417c8b3,1973,2096,256,164,1471,1767,22.22184744,0.90519352
micro_pcb_v2_ABAA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,A,1,ABAA,train,train,NOT_VERIFIED,train_coded/train_coded/ABAA1.jpg,59c4e219228d4fa3c0d73c9295547c32eabd7e56c46046fd772d682df280a667,1733,2010,246,168,1236,1678,15.63065705,1.099793943
micro_pcb_v2_ABAA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,A,2,ABAA,train,train,NOT_VERIFIED,train_coded/train_coded/ABAA2.jpg,22dc906b8ee2d443321a78f43078d2aa19c9165aa6a89e5dd565babe4accff22,1714,2014,246,167,1221,1683,14.98444815,1.101602691
micro_pcb_v2_ABAA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,A,3,ABAA,train,train,NOT_VERIFIED,train_coded/train_coded/ABAA3.jpg,7f1ced4c6055971b0a500457f9ee6373284b70b7b4573d93369e6992fd4324ff,1712,2016,246,169,1216,1682,14.80247051,1.097906329
micro_pcb_v2_ABAA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,A,4,ABAA,train,train,NOT_VERIFIED,train_coded/train_coded/ABAA4.jpg,3433e7398ab63eecc3c3bbc7201c3a12ae214571e30f1cb93ad7d406fa36f1b0,1711,2010,248,165,1215,1681,14.89562488,1.09130216
micro_pcb_v2_ABAB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,B,1,ABAB,train,train,NOT_VERIFIED,train_coded/train_coded/ABAB1.jpg,ffc136e38ca04c7509ca1bf0f802a6b36f4d405372c520f874fbdbabbe11e18f,1851,2312,246,168,1351,1980,14.47082276,1.037265726
micro_pcb_v2_ABAB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,B,2,ABAB,train,train,NOT_VERIFIED,train_coded/train_coded/ABAB2.jpg,0a18d9c75a3c99c65a2ddc32eea1d04f30af22951893d78f4120f6385162dddb,1848,2309,247,169,1347,1977,14.44428102,1.038918147
micro_pcb_v2_ABAB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,B,3,ABAB,train,train,NOT_VERIFIED,train_coded/train_coded/ABAB3.jpg,dba0369d459055183e0f96f885c63d453e9fdeadddf048a41a129dcba70eafd9,1851,2308,245,168,1352,1976,14.58790286,1.022530587
micro_pcb_v2_ABAB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,B,4,ABAB,train,train,NOT_VERIFIED,train_coded/train_coded/ABAB4.jpg,bf3bcef1201198fd277272d666b569f47b6c9ead72af9b8d83cefc9fe99131f3,1846,2302,246,168,1347,1971,14.41849692,1.033512289
micro_pcb_v2_ABAC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,C,1,ABAC,train,train,NOT_VERIFIED,train_coded/train_coded/ABAC1.jpg,c142ca66c4ea6ca5eb2ee7dd6f3d707ebec5682f554f51b55594ada2f8bba061,1857,2816,248,164,1356,2488,6.319758349,0.896714008
micro_pcb_v2_ABAC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,C,2,ABAC,train,train,NOT_VERIFIED,train_coded/train_coded/ABAC2.jpg,283abfe30fea7a26cb05f695be4001b278803a5ac804169bb2e1b72e66385a6c,1835,2809,247,163,1327,2482,5.778150268,0.896482472
micro_pcb_v2_ABAC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,C,3,ABAC,train,train,NOT_VERIFIED,train_coded/train_coded/ABAC3.jpg,4e60b7a492bb001399bbccfb97e256c33dfffc5c3a91f4b7b28d0014bbad7870,1839,2815,247,164,1349,2488,6.022427071,0.899512302
micro_pcb_v2_ABAC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,C,4,ABAC,train,train,NOT_VERIFIED,train_coded/train_coded/ABAC4.jpg,836b0f73ac84750880e2a9b28d634d9bf1bdb672aecef36b80bf6b547db4d23b,1824,2811,246,163,1316,2484,5.355076637,0.905674624
micro_pcb_v2_ABAD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,D,1,ABAD,train,train,NOT_VERIFIED,train_coded/train_coded/ABAD1.jpg,c315ecdd79fd64dabd66b197334d146be03e5074d8fb513d6bfa119fb3f008c1,2188,2816,246,164,1686,2490,15.41504516,0.940201394
micro_pcb_v2_ABAD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,D,2,ABAD,train,train,NOT_VERIFIED,train_coded/train_coded/ABAD2.jpg,36df301725ddbd271acee7edef32f3738adef96dc1e995d265423d710a9807e3,2181,2818,246,164,1674,2491,15.00533849,0.958760923
micro_pcb_v2_ABAD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,D,3,ABAD,train,train,NOT_VERIFIED,train_coded/train_coded/ABAD3.jpg,2715229ea501537f16ddafc9c576687be08e791981615eb183458af819d52149,2160,2818,246,164,1642,2491,14.1125506,0.965815381
micro_pcb_v2_ABAD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,D,4,ABAD,train,train,NOT_VERIFIED,train_coded/train_coded/ABAD4.jpg,c12deb8893d661d8e1c55054b438ee39c86c7f470580f478c38e82f783f59ae2,2177,2822,246,165,1666,2494,14.61499396,0.964537734
micro_pcb_v2_ABAE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,E,1,ABAE,train,train,NOT_VERIFIED,train_coded/train_coded/ABAE1.jpg,219b8f577db9a0b59887ef001801c006af57e2da249468dc304bda5bb977f9b7,1761,2410,248,169,1268,2073,12.53573229,0.874240815
micro_pcb_v2_ABAE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,E,2,ABAE,train,train,NOT_VERIFIED,train_coded/train_coded/ABAE2.jpg,9ceeeffd7ad113ad8e3d4cf74be6e1cee71d8ab560a6f587299106a576406023,1755,2405,248,170,1264,2068,12.38638044,0.873577742
micro_pcb_v2_ABAE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_a_plus,A,B,A,E,3,ABAE,train,train,NOT_VERIFIED,train_coded/train_coded/ABAE3.jpg,cc3d1c78130933e5bbf0de453b8bd0fb5ba5724c272f934ee8d380b1b994da4d,1757,2406,248,169,1265,2071,12.4139214,0.881099172
